,Timestamp,Heart rate,sleep time
184,2021-02-20 15:14:00,76.0,0
185,2021-02-20 15:15:00,70.0,0
186,2021-02-20 15:16:00,69.0,0
187,2021-02-20 15:17:00,71.0,0
188,2021-02-20 15:18:00,84.0,0
189,2021-02-20 15:19:00,78.0,0
190,2021-02-20 15:20:00,73.0,0
191,2021-02-20 15:21:00,70.0,0
192,2021-02-20 15:22:00,75.0,0
193,2021-02-20 15:23:00,89.0,0
194,2021-02-20 15:24:00,87.0,0
195,2021-02-20 15:26:00,78.0,0
196,2021-02-20 15:27:00,75.0,0
197,2021-02-20 15:28:00,86.0,0
198,2021-02-20 15:29:00,74.0,0
199,2021-02-20 15:30:00,83.0,0
200,2021-02-20 15:31:00,76.0,0
201,2021-02-20 15:32:00,86.0,0
202,2021-02-20 15:33:00,80.0,0
203,2021-02-20 15:34:00,75.0,0
204,2021-02-20 15:35:00,78.0,0
205,2021-02-20 15:36:00,87.0,0
206,2021-02-20 15:37:00,77.0,0
207,2021-02-20 15:38:00,75.0,0
208,2021-02-20 15:39:00,70.0,0
209,2021-02-20 15:40:00,81.0,0
210,2021-02-20 15:42:00,85.0,0
211,2021-02-20 15:43:00,77.0,0
212,2021-02-20 15:44:00,72.0,0
213,2021-02-20 15:45:00,88.0,0
214,2021-02-20 15:46:00,82.0,0
215,2021-02-20 15:47:00,75.0,0
216,2021-02-20 15:48:00,78.0,0
217,2021-02-20 15:49:00,85.0,0
218,2021-02-20 15:50:00,86.0,0
219,2021-02-20 15:51:00,74.0,0
220,2021-02-20 15:52:00,90.0,0
221,2021-02-20 15:53:00,83.0,0
222,2021-02-20 15:54:00,74.0,0
223,2021-02-20 15:55:00,77.0,0
224,2021-02-20 15:56:00,85.0,0
225,2021-02-20 15:57:00,75.0,0
226,2021-02-20 15:58:00,71.0,0
227,2021-02-20 15:59:00,69.0,0
228,2021-02-20 16:00:00,70.0,0
229,2021-02-20 16:01:00,87.0,0
230,2021-02-20 16:02:00,83.0,0
231,2021-02-20 16:03:00,84.0,0
232,2021-02-20 16:04:00,80.0,0
233,2021-02-20 16:05:00,82.0,0
234,2021-02-20 16:06:00,73.0,0
235,2021-02-20 16:07:00,75.0,0
236,2021-02-20 16:08:00,78.0,0
237,2021-02-20 16:09:00,89.0,0
238,2021-02-20 16:10:00,86.0,0
239,2021-02-20 16:12:00,85.0,0
240,2021-02-20 16:13:00,72.0,0
241,2021-02-20 16:15:00,70.0,0
242,2021-02-20 16:16:00,78.0,0
243,2021-02-20 16:17:00,85.0,0
244,2021-02-20 16:18:00,88.0,0
245,2021-02-20 16:19:00,79.0,0
246,2021-02-20 16:20:00,85.0,0
247,2021-02-20 16:21:00,76.0,0
248,2021-02-20 16:22:00,74.0,0
249,2021-02-20 16:23:00,92.0,0
250,2021-02-20 16:25:00,102.0,0
251,2021-02-20 16:26:00,108.0,0
252,2021-02-20 16:27:00,110.0,0
253,2021-02-20 16:28:00,100.0,0
254,2021-02-20 16:29:00,93.0,0
255,2021-02-20 16:30:00,89.0,0
256,2021-02-20 16:31:00,90.0,0
257,2021-02-20 16:33:00,89.0,0
258,2021-02-20 16:34:00,90.0,0
259,2021-02-20 16:35:00,88.0,0
260,2021-02-20 16:36:00,86.0,0
261,2021-02-20 16:37:00,89.0,0
262,2021-02-20 16:38:00,88.0,0
263,2021-02-20 16:39:00,86.0,0
264,2021-02-20 16:40:00,89.0,0
265,2021-02-20 16:41:00,90.0,0
266,2021-02-20 16:42:00,89.0,0
267,2021-02-20 16:43:00,88.0,0
268,2021-02-20 16:45:00,95.0,0
269,2021-02-20 16:46:00,103.0,0
270,2021-02-20 16:47:00,101.0,0
271,2021-02-20 16:48:00,94.0,0
272,2021-02-20 16:49:00,92.0,0
273,2021-02-20 16:50:00,91.0,0
274,2021-02-20 16:51:00,90.0,0
275,2021-02-20 16:52:00,86.0,0
276,2021-02-20 16:53:00,88.0,0
277,2021-02-20 16:54:00,87.0,0
278,2021-02-20 16:56:00,88.0,0
279,2021-02-20 16:57:00,82.0,0
280,2021-02-20 16:58:00,78.0,0
281,2021-02-20 16:59:00,80.0,0
282,2021-02-20 17:00:00,87.0,0
283,2021-02-20 17:01:00,83.0,0
284,2021-02-20 17:02:00,80.0,0
285,2021-02-20 17:03:00,77.0,0
286,2021-02-20 17:04:00,76.0,0
287,2021-02-20 17:06:00,75.0,0
288,2021-02-20 17:07:00,73.0,0
289,2021-02-20 17:08:00,75.0,0
290,2021-02-20 17:09:00,86.0,0
291,2021-02-20 17:10:00,90.0,0
292,2021-02-20 17:11:00,83.0,0
293,2021-02-20 17:12:00,80.0,0
294,2021-02-20 17:13:00,85.0,0
295,2021-02-20 17:14:00,86.0,0
296,2021-02-20 17:15:00,85.0,0
297,2021-02-20 17:16:00,83.0,0
298,2021-02-20 17:17:00,86.0,0
299,2021-02-20 17:18:00,78.0,0
300,2021-02-20 17:19:00,73.0,0
301,2021-02-20 17:20:00,82.0,0
302,2021-02-20 17:21:00,76.0,0
303,2021-02-20 17:22:00,80.0,0
304,2021-02-20 17:23:00,83.0,0
305,2021-02-20 17:24:00,82.0,0
306,2021-02-20 17:25:00,79.0,0
307,2021-02-20 17:26:00,83.0,0
308,2021-02-20 17:27:00,81.0,0
309,2021-02-20 17:28:00,73.0,0
310,2021-02-20 17:29:00,70.0,0
311,2021-02-20 17:30:00,73.0,0
312,2021-02-20 17:31:00,85.0,0
313,2021-02-20 17:32:00,87.0,0
314,2021-02-20 17:33:00,86.0,0
315,2021-02-20 17:34:00,83.0,0
316,2021-02-20 17:35:00,81.0,0
317,2021-02-20 17:36:00,87.0,0
318,2021-02-20 17:37:00,88.0,0
319,2021-02-20 17:38:00,84.0,0
320,2021-02-20 17:39:00,86.0,0
321,2021-02-20 17:40:00,81.0,0
322,2021-02-20 17:41:00,86.0,0
323,2021-02-20 17:42:00,85.0,0
324,2021-02-20 17:44:00,86.0,0
325,2021-02-20 17:45:00,88.0,0
326,2021-02-20 17:47:00,89.0,0
327,2021-02-20 17:48:00,88.0,0
328,2021-02-20 17:49:00,89.0,0
329,2021-02-20 17:50:00,87.0,0
330,2021-02-20 17:51:00,86.0,0
331,2021-02-20 17:52:00,84.0,0
332,2021-02-20 17:58:00,87.0,0
333,2021-02-20 17:59:00,85.0,0
334,2021-02-20 18:00:00,86.0,0
335,2021-02-20 18:04:00,87.0,0
336,2021-02-20 18:05:00,88.0,0
337,2021-02-20 18:07:00,126.0,0
338,2021-02-20 18:08:00,103.0,0
339,2021-02-20 18:09:00,88.0,0
340,2021-02-20 18:11:00,103.0,0
341,2021-02-20 18:12:00,97.0,0
342,2021-02-20 18:13:00,88.0,0
343,2021-02-20 18:14:00,84.0,0
344,2021-02-20 18:15:00,80.0,0
345,2021-02-20 18:16:00,83.0,0
346,2021-02-20 18:17:00,81.0,0
347,2021-02-20 18:18:00,78.0,0
348,2021-02-20 18:19:00,75.0,0
349,2021-02-20 18:20:00,77.0,0
350,2021-02-20 18:21:00,78.0,0
351,2021-02-20 18:22:00,79.0,0
352,2021-02-20 18:24:00,85.0,0
353,2021-02-20 18:25:00,86.0,0
354,2021-02-20 18:27:00,82.0,0
355,2021-02-20 18:28:00,80.0,0
356,2021-02-20 18:29:00,87.0,0
357,2021-02-20 18:30:00,84.0,0
358,2021-02-20 18:32:00,85.0,0
359,2021-02-20 18:33:00,86.0,0
360,2021-02-20 18:34:00,103.0,0
361,2021-02-20 18:35:00,100.0,0
362,2021-02-20 18:36:00,96.0,0
363,2021-02-20 18:37:00,83.0,0
364,2021-02-20 18:38:00,84.0,0
365,2021-02-20 18:39:00,81.0,0
366,2021-02-20 18:40:00,76.0,0
367,2021-02-20 18:41:00,83.0,0
368,2021-02-20 18:44:00,77.0,0
369,2021-02-20 18:45:00,74.0,0
370,2021-02-20 18:46:00,80.0,0
371,2021-02-20 18:47:00,81.0,0
372,2021-02-20 18:49:00,76.0,0
373,2021-02-20 18:50:00,80.0,0
374,2021-02-20 18:51:00,82.0,0
375,2021-02-20 18:53:00,85.0,0
376,2021-02-20 18:54:00,93.0,0
377,2021-02-20 18:55:00,90.0,0
378,2021-02-20 18:56:00,86.0,0
379,2021-02-20 18:57:00,81.0,0
380,2021-02-20 18:58:00,75.0,0
381,2021-02-20 18:59:00,72.0,0
382,2021-02-20 19:00:00,70.0,0
383,2021-02-20 19:01:00,73.0,0
384,2021-02-20 19:02:00,71.0,0
385,2021-02-20 19:03:00,68.0,0
386,2021-02-20 19:04:00,70.0,0
387,2021-02-20 19:05:00,80.0,0
388,2021-02-20 19:06:00,101.0,0
389,2021-02-20 19:07:00,89.0,0
390,2021-02-20 19:08:00,83.0,0
391,2021-02-20 19:09:00,72.0,0
392,2021-02-20 19:10:00,70.0,0
393,2021-02-20 19:11:00,69.0,0
394,2021-02-20 19:12:00,68.0,0
395,2021-02-20 19:13:00,71.0,0
396,2021-02-20 19:15:00,80.0,0
397,2021-02-20 19:17:00,81.0,0
398,2021-02-20 19:20:00,79.0,0
399,2021-02-20 19:21:00,75.0,0
400,2021-02-20 19:22:00,79.0,0
401,2021-02-20 19:23:00,80.0,0
402,2021-02-20 19:24:00,79.0,0
403,2021-02-20 19:27:00,78.0,0
404,2021-02-20 19:28:00,80.0,0
405,2021-02-20 19:29:00,87.0,0
406,2021-02-20 19:30:00,111.0,0
407,2021-02-20 19:31:00,101.0,0
408,2021-02-20 19:32:00,90.0,0
409,2021-02-20 19:33:00,93.0,0
410,2021-02-20 19:34:00,82.0,0
411,2021-02-20 19:35:00,92.0,0
412,2021-02-20 19:36:00,85.0,0
413,2021-02-20 19:37:00,80.0,0
414,2021-02-20 19:38:00,75.0,0
415,2021-02-20 19:39:00,78.0,0
416,2021-02-20 19:41:00,75.0,0
417,2021-02-20 19:42:00,77.0,0
418,2021-02-20 19:43:00,87.0,0
419,2021-02-20 19:44:00,102.0,0
420,2021-02-20 19:45:00,84.0,0
421,2021-02-20 19:46:00,74.0,0
422,2021-02-20 19:47:00,71.0,0
423,2021-02-20 19:48:00,74.0,0
424,2021-02-20 19:49:00,75.0,0
425,2021-02-20 19:52:00,78.0,0
426,2021-02-20 19:53:00,77.0,0
427,2021-02-20 19:54:00,75.0,0
428,2021-02-20 19:55:00,72.0,0
429,2021-02-20 19:56:00,67.0,0
430,2021-02-20 19:57:00,71.0,0
431,2021-02-20 19:58:00,76.0,0
432,2021-02-20 19:59:00,82.0,0
433,2021-02-20 20:01:00,83.0,0
434,2021-02-20 20:02:00,79.0,0
435,2021-02-20 20:03:00,82.0,0
436,2021-02-20 20:04:00,84.0,0
437,2021-02-20 20:05:00,83.0,0
438,2021-02-20 20:06:00,79.0,0
439,2021-02-20 20:07:00,83.0,0
440,2021-02-20 20:08:00,81.0,0
441,2021-02-20 20:09:00,83.0,0
442,2021-02-20 20:10:00,84.0,0
443,2021-02-20 20:11:00,80.0,0
444,2021-02-20 20:12:00,82.0,0
445,2021-02-20 20:13:00,86.0,0
446,2021-02-20 20:14:00,88.0,0
447,2021-02-20 20:15:00,86.0,0
448,2021-02-20 20:17:00,80.0,0
449,2021-02-20 20:18:00,73.0,0
450,2021-02-20 20:19:00,76.0,0
451,2021-02-20 20:20:00,88.0,0
452,2021-02-20 20:21:00,82.0,0
453,2021-02-20 20:22:00,88.0,0
454,2021-02-20 20:23:00,90.0,0
455,2021-02-20 20:24:00,91.0,0
456,2021-02-20 20:25:00,89.0,0
457,2021-02-20 20:26:00,94.0,0
458,2021-02-20 20:27:00,103.0,0
459,2021-02-20 20:28:00,96.0,0
460,2021-02-20 20:29:00,89.0,0
461,2021-02-20 20:30:00,83.0,0
462,2021-02-20 20:31:00,79.0,0
463,2021-02-20 20:32:00,81.0,0
464,2021-02-20 20:33:00,85.0,0
465,2021-02-20 20:34:00,83.0,0
466,2021-02-20 20:35:00,97.0,0
467,2021-02-20 20:36:00,99.0,0
468,2021-02-20 20:37:00,129.0,0
469,2021-02-20 20:38:00,107.0,0
470,2021-02-20 20:39:00,103.0,0
471,2021-02-20 20:40:00,101.0,0
472,2021-02-20 20:41:00,115.0,0
473,2021-02-20 20:42:00,122.0,0
474,2021-02-20 20:45:00,121.0,0
475,2021-02-20 20:46:00,115.0,0
476,2021-02-20 20:47:00,127.0,0
477,2021-02-20 20:48:00,135.0,0
478,2021-02-20 20:49:00,132.0,0
479,2021-02-20 20:50:00,140.0,0
480,2021-02-20 20:51:00,124.0,0
481,2021-02-20 20:52:00,119.0,0
482,2021-02-20 20:53:00,118.0,0
483,2021-02-20 20:54:00,120.0,0
484,2021-02-20 20:55:00,124.0,0
485,2021-02-20 20:56:00,120.0,0
486,2021-02-20 20:57:00,117.0,0
487,2021-02-20 20:58:00,111.0,0
488,2021-02-20 20:59:00,103.0,0
489,2021-02-20 21:02:00,101.0,0
490,2021-02-20 21:03:00,102.0,0
491,2021-02-20 21:07:00,103.0,0
492,2021-02-20 21:08:00,102.0,0
493,2021-02-20 21:09:00,103.0,0
494,2021-02-20 21:10:00,102.0,0
495,2021-02-20 21:12:00,101.0,0
496,2021-02-20 21:13:00,102.0,0
497,2021-02-20 21:14:00,103.0,0
498,2021-02-20 21:15:00,102.0,0
499,2021-02-20 21:16:00,100.0,0
500,2021-02-20 21:17:00,102.0,0
501,2021-02-20 21:18:00,103.0,0
502,2021-02-20 21:20:00,98.0,0
503,2021-02-20 21:21:00,94.0,0
504,2021-02-20 21:22:00,99.0,0
505,2021-02-20 21:24:00,100.0,0
506,2021-02-20 21:26:00,102.0,0
507,2021-02-20 21:27:00,94.0,0
508,2021-02-20 21:29:00,101.0,0
509,2021-02-20 21:30:00,97.0,0
510,2021-02-20 21:32:00,104.0,0
511,2021-02-20 21:33:00,102.0,0
512,2021-02-20 21:34:00,99.0,0
513,2021-02-20 21:35:00,103.0,0
514,2021-02-20 21:36:00,100.0,0
515,2021-02-20 21:37:00,102.0,0
516,2021-02-20 21:38:00,98.0,0
517,2021-02-20 21:39:00,100.0,0
518,2021-02-20 21:42:00,96.0,0
519,2021-02-20 21:43:00,93.0,0
520,2021-02-20 21:44:00,90.0,0
521,2021-02-20 21:45:00,89.0,0
522,2021-02-20 21:47:00,94.0,0
523,2021-02-20 21:48:00,101.0,0
524,2021-02-20 21:50:00,99.0,0
525,2021-02-20 21:51:00,96.0,0
526,2021-02-20 21:52:00,100.0,0
527,2021-02-20 21:53:00,103.0,0
528,2021-02-20 21:54:00,104.0,0
529,2021-02-20 21:55:00,103.0,0
530,2021-02-20 21:57:00,102.0,0
531,2021-02-20 21:58:00,97.0,0
532,2021-02-20 21:59:00,96.0,0
533,2021-02-20 22:00:00,98.0,0
534,2021-02-20 22:01:00,99.0,0
535,2021-02-20 22:02:00,100.0,0
536,2021-02-20 22:03:00,108.0,0
537,2021-02-20 22:04:00,96.0,0
538,2021-02-20 22:05:00,97.0,0
539,2021-02-20 22:06:00,94.0,0
540,2021-02-20 22:07:00,96.0,0
541,2021-02-20 22:08:00,97.0,0
542,2021-02-20 22:09:00,99.0,0
543,2021-02-20 22:10:00,91.0,0
544,2021-02-20 22:11:00,93.0,0
545,2021-02-20 22:12:00,98.0,0
546,2021-02-20 22:13:00,95.0,0
547,2021-02-20 22:14:00,97.0,0
548,2021-02-20 22:15:00,98.0,0
549,2021-02-20 22:16:00,96.0,0
550,2021-02-20 22:17:00,100.0,0
551,2021-02-20 22:18:00,99.0,0
552,2021-02-20 22:20:00,100.0,0
553,2021-02-20 22:21:00,98.0,0
554,2021-02-20 22:22:00,96.0,0
555,2021-02-20 22:23:00,90.0,0
556,2021-02-20 22:24:00,93.0,0
557,2021-02-20 22:25:00,99.0,0
558,2021-02-20 22:26:00,121.0,0
559,2021-02-20 22:27:00,108.0,0
560,2021-02-20 22:28:00,96.0,0
561,2021-02-20 22:29:00,98.0,0
562,2021-02-20 22:30:00,100.0,0
563,2021-02-20 22:31:00,99.0,0
564,2021-02-20 22:32:00,111.0,0
565,2021-02-20 22:33:00,107.0,0
566,2021-02-20 22:34:00,102.0,0
567,2021-02-20 22:35:00,107.0,0
568,2021-02-20 22:36:00,102.0,0
569,2021-02-20 22:37:00,100.0,0
570,2021-02-20 22:38:00,98.0,0
571,2021-02-20 22:40:00,99.0,0
572,2021-02-20 22:41:00,100.0,0
573,2021-02-20 22:42:00,101.0,0
574,2021-02-20 22:43:00,125.0,0
575,2021-02-20 22:44:00,107.0,0
576,2021-02-20 22:45:00,102.0,0
577,2021-02-20 22:46:00,101.0,0
578,2021-02-20 22:47:00,102.0,0
579,2021-02-20 22:48:00,99.0,0
580,2021-02-20 22:49:00,102.0,0
581,2021-02-20 22:50:00,99.0,0
582,2021-02-20 22:51:00,94.0,0
583,2021-02-20 22:52:00,93.0,0
584,2021-02-20 22:53:00,94.0,0
585,2021-02-20 22:54:00,96.0,0
586,2021-02-20 22:56:00,95.0,0
587,2021-02-20 22:57:00,97.0,0
588,2021-02-20 22:59:00,95.0,0
589,2021-02-20 23:00:00,90.0,0
590,2021-02-20 23:01:00,87.0,0
591,2021-02-20 23:02:00,92.0,0
592,2021-02-20 23:03:00,95.0,0
593,2021-02-20 23:04:00,97.0,0
594,2021-02-20 23:05:00,98.0,0
595,2021-02-20 23:06:00,93.0,0
596,2021-02-20 23:07:00,98.0,0
597,2021-02-20 23:08:00,95.0,0
598,2021-02-20 23:10:00,93.0,0
599,2021-02-20 23:11:00,89.0,0
600,2021-02-20 23:13:00,96.0,0
601,2021-02-20 23:14:00,93.0,0
602,2021-02-20 23:15:00,94.0,0
603,2021-02-20 23:17:00,96.0,0
604,2021-02-20 23:19:00,94.0,0
605,2021-02-20 23:21:00,98.0,0
606,2021-02-20 23:22:00,102.0,0
607,2021-02-20 23:23:00,100.0,0
608,2021-02-20 23:24:00,92.0,0
609,2021-02-20 23:25:00,97.0,0
610,2021-02-20 23:26:00,99.0,0
611,2021-02-20 23:27:00,98.0,0
612,2021-02-20 23:28:00,99.0,0
613,2021-02-20 23:29:00,102.0,0
614,2021-02-20 23:31:00,101.0,0
615,2021-02-20 23:34:00,100.0,0
616,2021-02-20 23:35:00,99.0,0
617,2021-02-20 23:36:00,102.0,0
618,2021-02-20 23:38:00,103.0,0
619,2021-02-20 23:40:00,100.0,0
620,2021-02-20 23:41:00,93.0,0
621,2021-02-20 23:42:00,94.0,0
622,2021-02-20 23:43:00,101.0,0
623,2021-02-20 23:44:00,99.0,0
624,2021-02-20 23:45:00,98.0,0
625,2021-02-20 23:46:00,102.0,0
626,2021-02-20 23:47:00,98.0,0
627,2021-02-20 23:48:00,92.0,0
628,2021-02-20 23:49:00,100.0,0
629,2021-02-20 23:50:00,108.0,0
630,2021-02-20 23:51:00,105.0,0
631,2021-02-20 23:52:00,99.0,0
632,2021-02-20 23:53:00,100.0,0
633,2021-02-20 23:54:00,97.0,0
634,2021-02-20 23:55:00,96.0,0
635,2021-02-20 23:56:00,95.0,0
636,2021-02-20 23:57:00,102.0,0
637,2021-02-20 23:58:00,101.0,0
638,2021-02-20 23:59:00,102.0,0
639,2021-02-21 00:00:00,103.0,0
640,2021-02-21 00:02:00,101.0,0
641,2021-02-21 00:03:00,97.0,0
642,2021-02-21 00:04:00,99.0,0
643,2021-02-21 00:05:00,97.0,0
644,2021-02-21 00:06:00,101.0,0
645,2021-02-21 00:07:00,100.0,0
646,2021-02-21 00:08:00,102.0,0
647,2021-02-21 00:09:00,101.0,0
648,2021-02-21 00:10:00,99.0,0
649,2021-02-21 00:11:00,94.0,0
650,2021-02-21 00:12:00,99.0,0
651,2021-02-21 00:13:00,116.0,0
652,2021-02-21 00:14:00,105.0,0
653,2021-02-21 00:15:00,100.0,0
654,2021-02-21 00:17:00,101.0,0
655,2021-02-21 00:18:00,97.0,0
656,2021-02-21 00:19:00,92.0,0
657,2021-02-21 00:20:00,97.0,0
658,2021-02-21 00:21:00,99.0,0
659,2021-02-21 00:22:00,100.0,0
660,2021-02-21 00:23:00,102.0,0
661,2021-02-21 00:26:00,95.0,0
662,2021-02-21 00:27:00,99.0,0
663,2021-02-21 00:28:00,95.0,0
