,Timestamp,Heart rate,sleep time
123,2021-02-02 14:23:00,71.0,0
124,2021-02-02 14:24:00,68.0,0
125,2021-02-02 14:25:00,66.0,0
126,2021-02-02 14:27:00,65.0,0
127,2021-02-02 14:28:00,79.0,0
128,2021-02-02 14:29:00,80.0,0
129,2021-02-02 14:30:00,69.0,0
130,2021-02-02 14:31:00,65.0,0
131,2021-02-02 14:32:00,64.0,0
132,2021-02-02 14:33:00,65.0,0
133,2021-02-02 14:34:00,73.0,0
134,2021-02-02 14:35:00,86.0,0
135,2021-02-02 14:36:00,82.0,0
136,2021-02-02 14:37:00,83.0,0
137,2021-02-02 14:38:00,86.0,0
138,2021-02-02 14:39:00,84.0,0
139,2021-02-02 14:40:00,81.0,0
140,2021-02-02 14:41:00,83.0,0
141,2021-02-02 14:42:00,80.0,0
142,2021-02-02 14:43:00,73.0,0
143,2021-02-02 14:44:00,83.0,0
144,2021-02-02 14:45:00,79.0,0
145,2021-02-02 14:46:00,78.0,0
146,2021-02-02 14:47:00,74.0,0
147,2021-02-02 14:48:00,79.0,0
148,2021-02-02 14:49:00,74.0,0
149,2021-02-02 14:50:00,71.0,0
150,2021-02-02 14:51:00,73.0,0
151,2021-02-02 14:52:00,66.0,0
152,2021-02-02 14:54:00,69.0,0
153,2021-02-02 14:55:00,68.0,0
154,2021-02-02 14:56:00,75.0,0
155,2021-02-02 14:57:00,72.0,0
156,2021-02-02 14:58:00,68.0,0
157,2021-02-02 14:59:00,65.0,0
158,2021-02-02 15:01:00,81.0,0
159,2021-02-02 15:02:00,80.0,0
160,2021-02-02 15:03:00,74.0,0
161,2021-02-02 15:04:00,79.0,0
162,2021-02-02 15:05:00,85.0,0
163,2021-02-02 15:06:00,84.0,0
164,2021-02-02 15:07:00,85.0,0
165,2021-02-02 15:08:00,82.0,0
166,2021-02-02 15:09:00,80.0,0
167,2021-02-02 15:10:00,77.0,0
168,2021-02-02 15:11:00,74.0,0
169,2021-02-02 15:12:00,73.0,0
170,2021-02-02 15:13:00,79.0,0
171,2021-02-02 15:14:00,84.0,0
172,2021-02-02 15:15:00,83.0,0
173,2021-02-02 15:16:00,79.0,0
174,2021-02-02 15:17:00,74.0,0
175,2021-02-02 15:18:00,80.0,0
176,2021-02-02 15:19:00,79.0,0
177,2021-02-02 15:20:00,77.0,0
178,2021-02-02 15:21:00,64.0,0
179,2021-02-02 15:22:00,69.0,0
180,2021-02-02 15:23:00,67.0,0
181,2021-02-02 15:24:00,79.0,0
182,2021-02-02 15:25:00,78.0,0
183,2021-02-02 15:26:00,81.0,0
184,2021-02-02 15:27:00,74.0,0
185,2021-02-02 15:28:00,85.0,0
186,2021-02-02 15:29:00,81.0,0
187,2021-02-02 15:30:00,77.0,0
188,2021-02-02 15:31:00,71.0,0
189,2021-02-02 15:32:00,68.0,0
190,2021-02-02 15:33:00,71.0,0
191,2021-02-02 15:34:00,73.0,0
192,2021-02-02 15:35:00,81.0,0
193,2021-02-02 15:36:00,82.0,0
194,2021-02-02 15:37:00,88.0,0
195,2021-02-02 15:38:00,84.0,0
196,2021-02-02 15:39:00,86.0,0
197,2021-02-02 15:40:00,80.0,0
198,2021-02-02 15:41:00,75.0,0
199,2021-02-02 15:42:00,73.0,0
200,2021-02-02 15:43:00,79.0,0
201,2021-02-02 15:44:00,91.0,0
202,2021-02-02 15:45:00,87.0,0
203,2021-02-02 15:46:00,86.0,0
204,2021-02-02 15:47:00,85.0,0
205,2021-02-02 15:48:00,76.0,0
206,2021-02-02 15:49:00,73.0,0
207,2021-02-02 15:50:00,72.0,0
208,2021-02-02 15:52:00,71.0,0
209,2021-02-02 15:53:00,74.0,0
210,2021-02-02 15:54:00,72.0,0
211,2021-02-02 15:56:00,84.0,0
212,2021-02-02 15:57:00,80.0,0
213,2021-02-02 15:58:00,75.0,0
214,2021-02-02 15:59:00,76.0,0
215,2021-02-02 16:00:00,90.0,0
216,2021-02-02 16:01:00,86.0,0
217,2021-02-02 16:02:00,85.0,0
218,2021-02-02 16:03:00,82.0,0
219,2021-02-02 16:04:00,76.0,0
220,2021-02-02 16:05:00,66.0,0
221,2021-02-02 16:06:00,73.0,0
222,2021-02-02 16:07:00,77.0,0
223,2021-02-02 16:08:00,79.0,0
224,2021-02-02 16:09:00,77.0,0
225,2021-02-02 16:10:00,67.0,0
226,2021-02-02 16:11:00,64.0,0
227,2021-02-02 16:12:00,69.0,0
228,2021-02-02 16:13:00,73.0,0
229,2021-02-02 16:14:00,75.0,0
230,2021-02-02 16:15:00,70.0,0
231,2021-02-02 16:16:00,64.0,0
232,2021-02-02 16:17:00,65.0,0
233,2021-02-02 16:18:00,63.0,0
234,2021-02-02 16:21:00,64.0,0
235,2021-02-02 16:22:00,73.0,0
236,2021-02-02 16:23:00,67.0,0
237,2021-02-02 16:24:00,71.0,0
238,2021-02-02 16:25:00,70.0,0
239,2021-02-02 16:26:00,68.0,0
240,2021-02-02 16:27:00,64.0,0
241,2021-02-02 16:28:00,61.0,0
242,2021-02-02 16:29:00,63.0,0
243,2021-02-02 16:30:00,67.0,0
244,2021-02-02 16:31:00,74.0,0
245,2021-02-02 16:32:00,69.0,0
246,2021-02-02 16:34:00,64.0,0
247,2021-02-02 16:35:00,73.0,0
248,2021-02-02 16:36:00,79.0,0
249,2021-02-02 16:37:00,75.0,0
250,2021-02-02 16:38:00,86.0,0
251,2021-02-02 16:39:00,92.0,0
252,2021-02-02 16:40:00,85.0,0
253,2021-02-02 16:41:00,82.0,0
254,2021-02-02 16:42:00,77.0,0
255,2021-02-02 16:43:00,73.0,0
256,2021-02-02 16:44:00,82.0,0
257,2021-02-02 16:45:00,89.0,0
258,2021-02-02 16:46:00,84.0,0
259,2021-02-02 16:47:00,88.0,0
260,2021-02-02 16:48:00,84.0,0
261,2021-02-02 16:49:00,91.0,0
262,2021-02-02 16:52:00,92.0,0
263,2021-02-02 16:53:00,93.0,0
264,2021-02-02 16:56:00,90.0,0
265,2021-02-02 16:57:00,86.0,0
266,2021-02-02 16:58:00,85.0,0
267,2021-02-02 16:59:00,91.0,0
268,2021-02-02 17:00:00,89.0,0
269,2021-02-02 17:01:00,81.0,0
270,2021-02-02 17:02:00,82.0,0
271,2021-02-02 17:03:00,87.0,0
272,2021-02-02 17:04:00,91.0,0
273,2021-02-02 17:05:00,100.0,0
274,2021-02-02 17:06:00,94.0,0
275,2021-02-02 17:07:00,80.0,0
276,2021-02-02 17:08:00,74.0,0
277,2021-02-02 17:09:00,71.0,0
278,2021-02-02 17:10:00,69.0,0
279,2021-02-02 17:11:00,67.0,0
280,2021-02-02 17:12:00,68.0,0
281,2021-02-02 17:13:00,72.0,0
282,2021-02-02 17:14:00,71.0,0
283,2021-02-02 17:15:00,73.0,0
284,2021-02-02 17:16:00,69.0,0
285,2021-02-02 17:17:00,67.0,0
286,2021-02-02 17:18:00,59.0,0
287,2021-02-02 17:19:00,55.0,0
288,2021-02-02 17:20:00,54.0,0
289,2021-02-02 17:21:00,57.0,0
290,2021-02-02 17:22:00,64.0,0
291,2021-02-02 17:23:00,67.0,0
292,2021-02-02 17:24:00,72.0,0
293,2021-02-02 17:25:00,63.0,0
294,2021-02-02 17:26:00,59.0,0
295,2021-02-02 17:27:00,54.0,0
296,2021-02-02 17:29:00,56.0,0
297,2021-02-02 17:30:00,53.0,0
298,2021-02-02 17:31:00,48.0,0
299,2021-02-02 17:32:00,45.0,0
300,2021-02-02 17:33:00,43.0,0
301,2021-02-02 17:34:00,49.0,0
302,2021-02-02 17:35:00,59.0,0
303,2021-02-02 17:37:00,58.0,0
304,2021-02-02 17:38:00,60.0,0
305,2021-02-02 17:39:00,61.0,0
306,2021-02-02 17:41:00,62.0,0
307,2021-02-02 17:42:00,75.0,0
308,2021-02-02 17:43:00,69.0,0
309,2021-02-02 17:44:00,63.0,0
310,2021-02-02 17:45:00,74.0,0
311,2021-02-02 17:46:00,68.0,0
312,2021-02-02 17:47:00,64.0,0
313,2021-02-02 17:48:00,60.0,0
314,2021-02-02 17:49:00,54.0,0
315,2021-02-02 17:50:00,47.0,0
316,2021-02-02 17:51:00,49.0,0
317,2021-02-02 17:52:00,47.0,0
318,2021-02-02 17:54:00,56.0,0
319,2021-02-02 17:59:00,56.0,0
320,2021-02-02 18:00:00,57.0,0
321,2021-02-02 18:01:00,53.0,0
322,2021-02-02 18:02:00,52.0,0
323,2021-02-02 18:03:00,47.0,0
324,2021-02-02 18:04:00,45.0,0
325,2021-02-02 18:05:00,49.0,0
326,2021-02-02 18:06:00,56.0,0
327,2021-02-02 18:07:00,57.0,0
328,2021-02-02 18:08:00,56.0,0
329,2021-02-02 18:09:00,62.0,0
330,2021-02-02 18:10:00,66.0,0
331,2021-02-02 18:11:00,62.0,0
332,2021-02-02 18:12:00,67.0,0
333,2021-02-02 18:13:00,63.0,0
334,2021-02-02 18:14:00,64.0,0
335,2021-02-02 18:15:00,62.0,0
336,2021-02-02 18:16:00,58.0,0
337,2021-02-02 18:17:00,68.0,0
338,2021-02-02 18:18:00,84.0,0
339,2021-02-02 18:19:00,74.0,0
340,2021-02-02 18:20:00,71.0,0
341,2021-02-02 18:21:00,69.0,0
342,2021-02-02 18:22:00,66.0,0
343,2021-02-02 18:23:00,67.0,0
344,2021-02-02 18:24:00,65.0,0
345,2021-02-02 18:25:00,66.0,0
346,2021-02-02 18:26:00,62.0,0
347,2021-02-02 18:27:00,58.0,0
348,2021-02-02 18:28:00,64.0,0
349,2021-02-02 18:29:00,74.0,0
350,2021-02-02 18:30:00,75.0,0
351,2021-02-02 18:31:00,74.0,0
352,2021-02-02 18:33:00,73.0,0
353,2021-02-02 18:34:00,72.0,0
354,2021-02-02 18:35:00,67.0,0
355,2021-02-02 18:36:00,63.0,0
356,2021-02-02 18:37:00,61.0,0
357,2021-02-02 18:38:00,62.0,0
358,2021-02-02 18:39:00,63.0,0
359,2021-02-02 18:40:00,64.0,0
360,2021-02-02 18:41:00,67.0,0
361,2021-02-02 18:42:00,75.0,0
362,2021-02-02 18:43:00,71.0,0
363,2021-02-02 18:44:00,82.0,0
364,2021-02-02 18:45:00,80.0,0
365,2021-02-02 18:47:00,78.0,0
366,2021-02-02 18:48:00,77.0,0
367,2021-02-02 18:50:00,79.0,0
368,2021-02-02 18:52:00,76.0,0
369,2021-02-02 18:53:00,75.0,0
370,2021-02-02 18:56:00,76.0,0
371,2021-02-02 18:57:00,82.0,0
372,2021-02-02 18:58:00,87.0,0
373,2021-02-02 18:59:00,86.0,0
374,2021-02-02 19:00:00,88.0,0
375,2021-02-02 19:01:00,82.0,0
376,2021-02-02 19:02:00,84.0,0
377,2021-02-02 19:05:00,85.0,0
378,2021-02-02 19:07:00,87.0,0
379,2021-02-02 19:08:00,98.0,0
380,2021-02-02 19:09:00,86.0,0
381,2021-02-02 19:10:00,83.0,0
382,2021-02-02 19:11:00,77.0,0
383,2021-02-02 19:12:00,80.0,0
384,2021-02-02 19:13:00,79.0,0
385,2021-02-02 19:14:00,75.0,0
386,2021-02-02 19:15:00,78.0,0
387,2021-02-02 19:16:00,81.0,0
388,2021-02-02 19:18:00,76.0,0
389,2021-02-02 19:19:00,73.0,0
390,2021-02-02 19:20:00,70.0,0
391,2021-02-02 19:21:00,69.0,0
392,2021-02-02 19:22:00,72.0,0
393,2021-02-02 19:23:00,70.0,0
394,2021-02-02 19:24:00,67.0,0
395,2021-02-02 19:25:00,68.0,0
396,2021-02-02 19:27:00,69.0,0
397,2021-02-02 19:28:00,74.0,0
398,2021-02-02 19:29:00,70.0,0
399,2021-02-02 19:30:00,69.0,0
400,2021-02-02 19:31:00,66.0,0
401,2021-02-02 19:32:00,64.0,0
402,2021-02-02 19:34:00,67.0,0
403,2021-02-02 19:35:00,66.0,0
404,2021-02-02 19:36:00,64.0,0
405,2021-02-02 19:37:00,66.0,0
406,2021-02-02 19:38:00,65.0,0
407,2021-02-02 19:39:00,64.0,0
408,2021-02-02 19:40:00,65.0,0
409,2021-02-02 19:41:00,66.0,0
410,2021-02-02 19:43:00,67.0,0
411,2021-02-02 19:44:00,71.0,0
412,2021-02-02 19:45:00,73.0,0
413,2021-02-02 19:46:00,74.0,0
414,2021-02-02 19:47:00,87.0,0
415,2021-02-02 19:49:00,80.0,0
416,2021-02-02 19:50:00,75.0,0
417,2021-02-02 19:51:00,73.0,0
418,2021-02-02 19:56:00,84.0,0
419,2021-02-02 19:57:00,95.0,0
420,2021-02-02 19:58:00,92.0,0
421,2021-02-02 19:59:00,94.0,0
422,2021-02-02 20:00:00,106.0,0
423,2021-02-02 20:01:00,90.0,0
424,2021-02-02 20:02:00,78.0,0
425,2021-02-02 20:03:00,76.0,0
426,2021-02-02 20:04:00,74.0,0
427,2021-02-02 20:05:00,75.0,0
428,2021-02-02 20:06:00,73.0,0
429,2021-02-02 20:07:00,74.0,0
430,2021-02-02 20:08:00,72.0,0
431,2021-02-02 20:09:00,73.0,0
432,2021-02-02 20:10:00,74.0,0
433,2021-02-02 20:11:00,73.0,0
434,2021-02-02 20:13:00,83.0,0
435,2021-02-02 20:14:00,87.0,0
436,2021-02-02 20:15:00,78.0,0
437,2021-02-02 20:16:00,74.0,0
438,2021-02-02 20:19:00,83.0,0
439,2021-02-02 20:20:00,80.0,0
440,2021-02-02 20:21:00,85.0,0
441,2021-02-02 20:22:00,80.0,0
442,2021-02-02 20:23:00,79.0,0
443,2021-02-02 20:24:00,88.0,0
444,2021-02-02 20:25:00,91.0,0
445,2021-02-02 20:26:00,89.0,0
446,2021-02-02 20:27:00,87.0,0
447,2021-02-02 20:28:00,79.0,0
448,2021-02-02 20:29:00,78.0,0
449,2021-02-02 20:30:00,76.0,0
450,2021-02-02 20:31:00,89.0,0
451,2021-02-02 20:33:00,87.0,0
452,2021-02-02 20:34:00,84.0,0
453,2021-02-02 20:35:00,78.0,0
454,2021-02-02 20:36:00,77.0,0
455,2021-02-02 20:38:00,107.0,0
456,2021-02-02 20:39:00,110.0,0
457,2021-02-02 20:40:00,100.0,0
458,2021-02-02 20:41:00,97.0,0
459,2021-02-02 20:42:00,93.0,0
460,2021-02-02 20:43:00,84.0,0
461,2021-02-02 20:44:00,82.0,0
462,2021-02-02 20:45:00,80.0,0
463,2021-02-02 20:46:00,76.0,0
464,2021-02-02 20:47:00,87.0,0
465,2021-02-02 20:48:00,88.0,0
466,2021-02-02 20:49:00,83.0,0
467,2021-02-02 20:50:00,81.0,0
468,2021-02-02 20:51:00,83.0,0
469,2021-02-02 20:52:00,85.0,0
470,2021-02-02 20:53:00,79.0,0
471,2021-02-02 20:54:00,78.0,0
472,2021-02-02 20:55:00,80.0,0
473,2021-02-02 20:56:00,99.0,0
474,2021-02-02 20:57:00,98.0,0
475,2021-02-02 20:58:00,91.0,0
476,2021-02-02 20:59:00,86.0,0
477,2021-02-02 21:00:00,99.0,0
478,2021-02-02 21:01:00,91.0,0
479,2021-02-02 21:02:00,96.0,0
480,2021-02-02 21:03:00,91.0,0
481,2021-02-02 21:04:00,82.0,0
482,2021-02-02 21:05:00,80.0,0
483,2021-02-02 21:08:00,90.0,0
484,2021-02-02 21:09:00,84.0,0
485,2021-02-02 21:10:00,79.0,0
486,2021-02-02 21:11:00,80.0,0
487,2021-02-02 21:13:00,88.0,0
488,2021-02-02 21:14:00,91.0,0
489,2021-02-02 21:15:00,83.0,0
490,2021-02-02 21:16:00,80.0,0
491,2021-02-02 21:18:00,79.0,0
492,2021-02-02 21:19:00,86.0,0
493,2021-02-02 21:21:00,78.0,0
494,2021-02-02 21:22:00,75.0,0
495,2021-02-02 21:23:00,73.0,0
496,2021-02-02 21:24:00,74.0,0
497,2021-02-02 21:25:00,76.0,0
498,2021-02-02 21:27:00,72.0,0
499,2021-02-02 21:28:00,71.0,0
500,2021-02-02 21:29:00,72.0,0
501,2021-02-02 21:30:00,85.0,0
502,2021-02-02 21:31:00,82.0,0
503,2021-02-02 21:32:00,77.0,0
504,2021-02-02 21:33:00,75.0,0
505,2021-02-02 21:34:00,74.0,0
506,2021-02-02 21:35:00,73.0,0
507,2021-02-02 21:38:00,74.0,0
508,2021-02-02 21:42:00,88.0,0
509,2021-02-02 21:43:00,81.0,0
510,2021-02-02 21:44:00,77.0,0
511,2021-02-02 21:45:00,76.0,0
512,2021-02-02 21:46:00,74.0,0
513,2021-02-02 21:47:00,73.0,0
514,2021-02-02 21:48:00,81.0,0
515,2021-02-02 21:49:00,87.0,0
516,2021-02-02 21:50:00,79.0,0
517,2021-02-02 21:51:00,73.0,0
518,2021-02-02 21:53:00,82.0,0
519,2021-02-02 21:54:00,90.0,0
520,2021-02-02 21:55:00,91.0,0
521,2021-02-02 21:56:00,83.0,0
522,2021-02-02 21:57:00,75.0,0
523,2021-02-02 21:58:00,73.0,0
524,2021-02-02 22:00:00,74.0,0
525,2021-02-02 22:01:00,81.0,0
526,2021-02-02 22:03:00,79.0,0
527,2021-02-02 22:04:00,74.0,0
528,2021-02-02 22:05:00,72.0,0
529,2021-02-02 22:07:00,74.0,0
530,2021-02-02 22:08:00,89.0,0
531,2021-02-02 22:09:00,90.0,0
532,2021-02-02 22:10:00,80.0,0
533,2021-02-02 22:11:00,73.0,0
534,2021-02-02 22:13:00,74.0,0
535,2021-02-02 22:14:00,83.0,0
536,2021-02-02 22:15:00,85.0,0
537,2021-02-02 22:16:00,80.0,0
538,2021-02-02 22:17:00,82.0,0
539,2021-02-02 22:18:00,89.0,0
540,2021-02-02 22:19:00,114.0,0
541,2021-02-02 22:20:00,93.0,0
542,2021-02-02 22:21:00,90.0,0
543,2021-02-02 22:22:00,85.0,0
544,2021-02-02 22:23:00,87.0,0
545,2021-02-02 22:24:00,90.0,0
546,2021-02-02 22:25:00,93.0,0
547,2021-02-02 22:26:00,92.0,0
548,2021-02-02 22:27:00,93.0,0
549,2021-02-02 22:28:00,90.0,0
550,2021-02-02 22:30:00,85.0,0
551,2021-02-02 22:31:00,90.0,0
552,2021-02-02 22:33:00,80.0,0
553,2021-02-02 22:34:00,77.0,0
554,2021-02-02 22:35:00,74.0,0
555,2021-02-02 22:36:00,72.0,0
556,2021-02-02 22:38:00,71.0,0
557,2021-02-02 22:43:00,76.0,0
558,2021-02-02 22:50:00,75.0,0
559,2021-02-02 23:11:00,83.0,0
560,2021-02-02 23:12:00,88.0,0
561,2021-02-02 23:13:00,80.0,0
562,2021-02-02 23:14:00,69.0,0
563,2021-02-02 23:15:00,70.0,0
564,2021-02-02 23:16:00,72.0,0
565,2021-02-02 23:17:00,76.0,0
566,2021-02-02 23:18:00,81.0,0
567,2021-02-02 23:19:00,75.0,0
568,2021-02-02 23:20:00,69.0,0
569,2021-02-02 23:21:00,83.0,0
570,2021-02-02 23:22:00,80.0,0
571,2021-02-02 23:23:00,78.0,0
572,2021-02-02 23:24:00,73.0,0
573,2021-02-02 23:25:00,83.0,0
574,2021-02-02 23:26:00,82.0,0
575,2021-02-02 23:27:00,73.0,0
576,2021-02-02 23:28:00,74.0,0
577,2021-02-02 23:29:00,73.0,0
578,2021-02-02 23:32:00,74.0,0
579,2021-02-02 23:33:00,90.0,0
580,2021-02-02 23:34:00,98.0,0
581,2021-02-02 23:35:00,136.0,0
582,2021-02-02 23:36:00,102.0,0
583,2021-02-02 23:37:00,92.0,0
584,2021-02-02 23:38:00,89.0,0
585,2021-02-02 23:39:00,84.0,0
586,2021-02-02 23:40:00,88.0,0
587,2021-02-02 23:41:00,78.0,0
588,2021-02-02 23:42:00,83.0,0
589,2021-02-02 23:44:00,73.0,0
590,2021-02-02 23:45:00,72.0,0
591,2021-02-02 23:46:00,85.0,0
592,2021-02-02 23:47:00,83.0,0
593,2021-02-02 23:48:00,75.0,0
594,2021-02-02 23:49:00,73.0,0
595,2021-02-02 23:50:00,89.0,0
596,2021-02-02 23:51:00,90.0,0
597,2021-02-02 23:52:00,89.0,0
598,2021-02-02 23:53:00,84.0,0
599,2021-02-02 23:54:00,76.0,0
600,2021-02-02 23:55:00,75.0,0
601,2021-02-02 23:56:00,83.0,0
602,2021-02-02 23:57:00,96.0,0
603,2021-02-02 23:58:00,92.0,0
604,2021-02-02 23:59:00,83.0,0
605,2021-02-03 00:00:00,82.0,0
606,2021-02-03 00:01:00,81.0,1
607,2021-02-03 00:04:00,82.0,0
608,2021-02-03 00:14:00,81.0,0
609,2021-02-03 00:15:00,76.0,0
610,2021-02-03 00:16:00,71.0,0
611,2021-02-03 00:32:00,71.0,0
612,2021-02-03 00:36:00,68.0,0
613,2021-02-03 00:37:00,72.0,0
614,2021-02-03 00:38:00,74.0,0
615,2021-02-03 00:39:00,66.0,0
616,2021-02-03 00:40:00,64.0,0
617,2021-02-03 00:41:00,63.0,0
618,2021-02-03 00:57:00,63.0,0
619,2021-02-03 01:13:00,63.0,0
620,2021-02-03 01:29:00,63.0,0
621,2021-02-03 01:30:00,62.0,0
622,2021-02-03 01:31:00,60.0,0
623,2021-02-03 01:32:00,59.0,0
624,2021-02-03 01:48:00,59.0,0
625,2021-02-03 01:53:00,71.0,0
626,2021-02-03 01:55:00,62.0,0
627,2021-02-03 01:56:00,60.0,0
628,2021-02-03 01:57:00,59.0,0
629,2021-02-03 02:13:00,59.0,0
630,2021-02-03 02:25:00,75.0,0
631,2021-02-03 02:26:00,74.0,0
632,2021-02-03 02:27:00,64.0,0
633,2021-02-03 02:28:00,60.0,0
634,2021-02-03 02:29:00,59.0,0
635,2021-02-03 02:45:00,59.0,0
636,2021-02-03 03:01:00,59.0,0
637,2021-02-03 03:04:00,67.0,0
638,2021-02-03 03:05:00,74.0,0
639,2021-02-03 03:06:00,64.0,0
640,2021-02-03 03:07:00,59.0,0
641,2021-02-03 03:08:00,58.0,0
642,2021-02-03 03:24:00,58.0,0
643,2021-02-03 03:30:00,68.0,0
644,2021-02-03 03:31:00,65.0,0
645,2021-02-03 03:32:00,60.0,0
646,2021-02-03 03:33:00,58.0,0
647,2021-02-03 03:35:00,57.0,0
648,2021-02-03 03:36:00,58.0,0
649,2021-02-03 03:37:00,57.0,0
650,2021-02-03 03:38:00,58.0,0
651,2021-02-03 03:42:00,57.0,0
652,2021-02-03 03:43:00,58.0,0
653,2021-02-03 03:45:00,57.0,0
654,2021-02-03 03:47:00,58.0,0
655,2021-02-03 03:48:00,57.0,0
656,2021-02-03 03:49:00,58.0,0
657,2021-02-03 03:50:00,57.0,0
658,2021-02-03 03:51:00,58.0,0
659,2021-02-03 03:53:00,57.0,0
660,2021-02-03 03:54:00,58.0,0
661,2021-02-03 03:55:00,57.0,0
662,2021-02-03 03:58:00,58.0,0
663,2021-02-03 04:01:00,57.0,0
